DateOfService,Program,CountOfServiceID
2021-09-01 00:00:00,ATI,3
2021-09-26 00:00:00,HealthEquity,13
2016-01-14 00:00:00,MHU,15
2020-04-13 00:00:00,DV,15
2017-11-21 00:00:00,Food Pantry,97
2020-05-11 00:00:00,Food Pantry,76
2022-03-15 00:00:00,Hotspotting,5
2017-07-18 00:00:00,MHU,53
2018-10-10 00:00:00,DV,11
2017-08-04 00:00:00,HealthConnect,15
2021-11-13 00:00:00,Food Pantry,182
2016-04-23 00:00:00,HealthConnect,27
2016-08-10 00:00:00,Food Pantry,106
2016-05-07 00:00:00,MHU,1
2019-02-06 00:00:00,HealthConnect,15
2022-07-07 00:00:00,Hotspotting,1
2018-02-12 00:00:00,Food Pantry,14
2021-04-23 00:00:00,ATI,1
2022-05-17 00:00:00,HealthEquity,11
2019-07-24 00:00:00,MHU,11
2022-10-26 00:00:00,ATI,9
2019-08-10 00:00:00,HealthConnect,15
2020-09-16 00:00:00,Buprenorphine,1
2016-02-26 00:00:00,Food Pantry,69
2022-08-08 00:00:00,HealthEquity,3
2016-09-10 00:00:00,Food Pantry,94
2017-05-13 00:00:00,HealthConnect,19
2020-02-18 00:00:00,Food Pantry,53
2022-06-06 00:00:00,Hotspotting,1
2018-01-19 00:00:00,MHU,30
2021-06-11 00:00:00,Buprenorphine,1
2022-08-27 00:00:00,HealthEquity,14
2019-03-13 00:00:00,MHU,36
2022-02-23 00:00:00,Food Pantry,260
2016-05-17 00:00:00,TCE,25
2019-03-30 00:00:00,HealthConnect,25
2019-06-06 00:00:00,Buprenorphine,6
2020-10-15 00:00:00,DV,1
2018-05-25 00:00:00,Food Pantry,92
2020-05-25 00:00:00,Buprenorphine,2
2016-12-31 00:00:00,HealthConnect,6
2018-12-08 00:00:00,Food Pantry,51
2019-07-05 00:00:00,MHU,6
2022-08-11 00:00:00,DV,7
2018-11-21 00:00:00,Buprenorphine,1
2019-11-27 00:00:00,Food Pantry,87
2022-05-17 00:00:00,Food Pantry,149
2016-05-11 00:00:00,ORP,5
2019-04-30 00:00:00,HealthConnect,16
2017-10-09 00:00:00,MHU,1
2018-07-19 00:00:00,DV,3
2020-06-01 00:00:00,PepAndPrep,10
2022-03-26 00:00:00,Food Pantry,110
2016-12-21 00:00:00,Food Pantry,145
2022-04-19 00:00:00,DV,9
2016-07-15 00:00:00,HealthConnect,7
2018-06-25 00:00:00,Food Pantry,45
2022-02-23 00:00:00,HealthEquity,9
2017-03-16 00:00:00,PepAndPrep,1
2019-02-01 00:00:00,DV,11
2022-06-17 00:00:00,Food Pantry,187
2022-10-07 00:00:00,ATI,8
2017-01-31 00:00:00,HealthConnect,19
2016-11-18 00:00:00,TCE,1
2022-07-11 00:00:00,DV,5
2016-07-08 00:00:00,Food Pantry,64
2018-11-02 00:00:00,Buprenorphine,5
2021-08-27 00:00:00,DV,1
2017-09-23 00:00:00,HealthConnect,20
2020-03-13 00:00:00,HealthConnect,4
2020-06-30 00:00:00,Food Pantry,260
2022-12-19 00:00:00,Food Pantry,35
2016-03-26 00:00:00,META,3
2017-05-29 00:00:00,MHU,2
2020-05-13 00:00:00,PepAndPrep,5
2021-10-04 00:00:00,ATI,2
2017-03-07 00:00:00,MHU,32
2020-08-04 00:00:00,PepAndPrep,39
2016-09-29 00:00:00,Food Pantry,5
2020-09-21 00:00:00,Food Pantry,77
2017-06-29 00:00:00,MHU,1
2020-07-28 00:00:00,Buprenorphine,4
2022-07-06 00:00:00,Food Pantry,157
2019-06-04 00:00:00,MHU,3
2021-07-03 00:00:00,HealthEquity,38
2016-04-16 00:00:00,TCE,2
2018-10-05 00:00:00,Food Pantry,128
2020-01-13 00:00:00,Buprenorphine,6
2021-09-03 00:00:00,ATI,2
2022-09-27 00:00:00,Food Pantry,138
2021-03-11 00:00:00,HealthEquity,1
2016-08-08 00:00:00,TCE,4
2019-12-21 00:00:00,HealthConnect,18
2019-11-13 00:00:00,Food Pantry,129
2022-05-03 00:00:00,Food Pantry,152
2022-10-31 00:00:00,DV,4
2022-03-01 00:00:00,Hotspotting,3
2018-10-15 00:00:00,DV,16
2020-05-18 00:00:00,PepAndPrep,2
2021-11-03 00:00:00,HealthEquity,4
2016-08-13 00:00:00,HealthConnect,6
2018-08-28 00:00:00,HealthConnect,2
2020-07-10 00:00:00,DV,1
2017-10-21 00:00:00,HealthConnect,16
2018-02-17 00:00:00,Food Pantry,78
2019-07-12 00:00:00,PepAndPrep,1
2021-01-11 00:00:00,Food Pantry,55
2022-01-20 00:00:00,Buprenorphine,4
2019-09-03 00:00:00,DV,2
2020-06-16 00:00:00,Food Pantry,438
2016-05-31 00:00:00,TCE,33
2021-11-04 00:00:00,ATI,1
2016-09-15 00:00:00,Food Pantry,4
2017-03-09 00:00:00,MHU,13
2018-03-15 00:00:00,HealthConnect,7
2020-09-02 00:00:00,HealthConnect,8
2020-01-15 00:00:00,Buprenorphine,6
2020-02-23 00:00:00,Food Pantry,1
2022-04-05 00:00:00,DV,5
2016-04-18 00:00:00,TCE,18
2022-05-31 00:00:00,HealthEquity,3
2016-05-24 00:00:00,Food Pantry,1
2019-04-18 00:00:00,Food Pantry,2
2016-04-02 00:00:00,Food Pantry,83
2018-09-21 00:00:00,Food Pantry,110
2021-04-09 00:00:00,DV,1
2022-03-29 00:00:00,DV,5
2019-10-15 00:00:00,PepAndPrep,2
2021-04-23 00:00:00,Food Pantry,285
2016-08-05 00:00:00,MHU,21
2018-06-28 00:00:00,DV,6
2020-12-16 00:00:00,DV,5
2022-07-28 00:00:00,ATI,2
2018-11-16 00:00:00,Buprenorphine,7
2017-08-25 00:00:00,HealthConnect,15
2016-01-20 00:00:00,ORP,5
2017-10-04 00:00:00,MHU,40
2019-06-13 00:00:00,Buprenorphine,7
2019-11-20 00:00:00,Food Pantry,130
2022-04-05 00:00:00,ATI,3
2022-12-21 00:00:00,ClubConnect,1
2017-10-07 00:00:00,HealthConnect,9
2018-12-11 00:00:00,DV,15
2020-03-27 00:00:00,HealthConnect,30
2016-02-19 00:00:00,Food Pantry,45
2020-08-11 00:00:00,Buprenorphine,9
2022-06-22 00:00:00,Food Pantry,151
2016-07-13 00:00:00,Food Pantry,84
2019-06-07 00:00:00,Food Pantry,118
2021-10-27 00:00:00,HealthEquity,25
2016-04-25 00:00:00,MHU,16
2018-02-24 00:00:00,Food Pantry,84
2019-08-24 00:00:00,HealthConnect,42
2016-04-28 00:00:00,HealthConnect,1
2018-10-17 00:00:00,HealthConnect,12
2018-08-06 00:00:00,Buprenorphine,4
2019-08-21 00:00:00,MHU,4
2022-01-13 00:00:00,Buprenorphine,5
2020-05-11 00:00:00,PepAndPrep,3
2020-09-26 00:00:00,Food Pantry,315
2022-12-22 00:00:00,DV,9
2022-10-31 00:00:00,ATI,9
2017-09-11 00:00:00,Food Pantry,38
2020-03-01 00:00:00,Food Pantry,2
2016-04-11 00:00:00,TCE,46
2022-09-10 00:00:00,ClubConnect,2
2020-01-08 00:00:00,Buprenorphine,5
2016-11-04 00:00:00,Food Pantry,89
2019-04-25 00:00:00,Food Pantry,23
2020-04-13 00:00:00,Food Pantry,52
2022-04-11 00:00:00,HealthEquity,36
2017-01-21 00:00:00,HealthConnect,15
2018-05-01 00:00:00,MHU,23
2019-08-27 00:00:00,DV,5
2019-12-16 00:00:00,HealthConnect,3
2020-05-01 00:00:00,Buprenorphine,1
2017-01-19 00:00:00,HealthConnect,3
2022-09-19 00:00:00,ClubConnect,16
2020-10-27 00:00:00,DV,1
2018-06-06 00:00:00,Food Pantry,103
2019-04-15 00:00:00,Buprenorphine,7
2020-11-24 00:00:00,Food Pantry,367
2016-07-29 00:00:00,MHU,16
2017-01-23 00:00:00,PepAndPrep,1
2022-02-28 00:00:00,ATI,1
2022-09-08 00:00:00,HealthEquity,15
2019-08-22 00:00:00,HealthConnect,2
2021-07-10 00:00:00,HealthEquity,21
2016-02-12 00:00:00,TCE,13
2020-01-18 00:00:00,Food Pantry,99
2016-04-22 00:00:00,ORP,9
2021-01-06 00:00:00,Food Pantry,241
2020-06-11 00:00:00,Food Pantry,9
2022-11-30 00:00:00,Food Pantry,96
2016-03-07 00:00:00,META,2
2019-01-08 00:00:00,MHU,5
2016-03-10 00:00:00,ORP,5
2017-09-27 00:00:00,MHU,58
2018-03-20 00:00:00,HealthConnect,12
2019-08-05 00:00:00,Food Pantry,34
2016-04-19 00:00:00,META,1
2020-08-04 00:00:00,Buprenorphine,9
2018-09-28 00:00:00,Food Pantry,58
2018-10-22 00:00:00,DV,21
2021-09-15 00:00:00,DV,4
2022-03-07 00:00:00,Food Pantry,63
2018-03-03 00:00:00,Food Pantry,72
2021-08-10 00:00:00,Food Pantry,212
2022-02-11 00:00:00,HealthEquity,12
2016-04-18 00:00:00,MHU,20
2016-05-05 00:00:00,HealthConnect,5
2018-07-30 00:00:00,Buprenorphine,3
2020-07-24 00:00:00,DV,2
2021-06-23 00:00:00,Buprenorphine,1
2020-10-03 00:00:00,Food Pantry,287
2022-06-03 00:00:00,ATI,4
2016-09-08 00:00:00,TCE,1
2017-01-02 00:00:00,Food Pantry,1
2018-12-06 00:00:00,HealthConnect,11
2020-04-01 00:00:00,DV,14
2018-04-24 00:00:00,MHU,51
2021-07-27 00:00:00,ATI,1
2019-11-15 00:00:00,Food Pantry,142
2016-01-15 00:00:00,META,4
2016-07-27 00:00:00,TCE,28
2022-11-02 00:00:00,DV,6
2018-03-27 00:00:00,DV,6
2018-06-23 00:00:00,HealthConnect,15
2019-01-08 00:00:00,Food Pantry,56
2021-02-18 00:00:00,DV,3
2017-08-16 00:00:00,HealthConnect,7
2020-02-04 00:00:00,HealthConnect,18
2018-03-20 00:00:00,DV,3
2022-09-01 00:00:00,HealthEquity,20
2019-10-29 00:00:00,PepAndPrep,1
2021-01-13 00:00:00,Food Pantry,234
2022-04-19 00:00:00,ATI,11
2022-01-18 00:00:00,Buprenorphine,8
2022-09-12 00:00:00,ClubConnect,4
2017-04-14 00:00:00,Food Pantry,87
2017-09-20 00:00:00,MHU,27
2019-05-07 00:00:00,HealthConnect,8
2019-11-01 00:00:00,DV,4
2016-09-17 00:00:00,Food Pantry,102
2019-08-12 00:00:00,Food Pantry,40
2019-08-17 00:00:00,HealthConnect,30
2017-08-04 00:00:00,Food Pantry,106
2022-09-17 00:00:00,ClubConnect,3
2016-11-15 00:00:00,MHU,1
2021-07-27 00:00:00,Food Pantry,172
2016-08-24 00:00:00,MHU,11
2017-08-30 00:00:00,HealthConnect,16
2019-09-23 00:00:00,Buprenorphine,5
2020-02-18 00:00:00,HealthConnect,2
2018-02-05 00:00:00,Food Pantry,51
2018-07-30 00:00:00,MHU,74
2020-03-18 00:00:00,DV,1
2022-09-22 00:00:00,HealthEquity,8
2016-03-02 00:00:00,Food Pantry,79
2019-08-10 00:00:00,Food Pantry,83
2022-05-20 00:00:00,ATI,7
2022-12-14 00:00:00,HealthEquity,13
2016-06-02 00:00:00,MHU,13
2017-11-21 00:00:00,HealthConnect,5
2018-03-08 00:00:00,Food Pantry,2
2021-05-17 00:00:00,ATI,1
2022-10-12 00:00:00,DV,7
2016-04-13 00:00:00,MHU,11
2018-07-14 00:00:00,HealthConnect,15
2020-12-03 00:00:00,Buprenorphine,8
2022-02-28 00:00:00,Food Pantry,58
2019-07-24 00:00:00,PepAndPrep,4
2020-12-11 00:00:00,TPO,1
2017-11-14 00:00:00,Food Pantry,48
2018-05-30 00:00:00,Food Pantry,110
2019-05-19 00:00:00,Food Pantry,1
2021-11-06 00:00:00,Food Pantry,183
2016-01-21 00:00:00,MHU,18
2018-07-11 00:00:00,MHU,55
2019-12-02 00:00:00,Food Pantry,48
2020-08-19 00:00:00,TPO,2
2019-04-04 00:00:00,DV,11
2021-05-18 00:00:00,Buprenorphine,1
2016-06-12 00:00:00,Food Pantry,1
2019-10-18 00:00:00,DV,1
2022-04-23 00:00:00,HealthEquity,29
2021-01-28 00:00:00,DV,10
2016-02-24 00:00:00,HealthConnect,24
2017-12-15 00:00:00,Food Pantry,81
2018-08-14 00:00:00,HealthConnect,1
2018-01-26 00:00:00,MHU,24
2021-12-07 00:00:00,Food Pantry,190
2016-05-17 00:00:00,HealthConnect,7
2018-11-05 00:00:00,HealthConnect,3
2020-10-06 00:00:00,DV,2
2021-02-16 00:00:00,DV,2
2019-12-21 00:00:00,Food Pantry,93
2022-06-10 00:00:00,Food Pantry,168
2017-12-07 00:00:00,MHU,1
2019-08-15 00:00:00,DV,3
2016-01-08 00:00:00,ORP,2
2018-04-03 00:00:00,HealthConnect,19
2019-02-19 00:00:00,Buprenorphine,10
2021-05-10 00:00:00,DV,2
2020-03-13 00:00:00,Food Pantry,159
2017-09-15 00:00:00,MHU,27
2019-11-06 00:00:00,DV,5
2022-05-12 00:00:00,HealthEquity,11
2020-07-23 00:00:00,Buprenorphine,8
2016-10-25 00:00:00,TCE,2
2018-10-05 00:00:00,HealthConnect,18
2021-02-05 00:00:00,Buprenorphine,1
2018-03-27 00:00:00,Food Pantry,64
2022-08-03 00:00:00,HealthEquity,8
2018-01-07 00:00:00,MHU,1
2020-04-08 00:00:00,HealthConnect,29
2020-11-14 00:00:00,Buprenorphine,1
2022-03-19 00:00:00,Food Pantry,171
2016-08-03 00:00:00,TCE,46
2019-05-13 00:00:00,Buprenorphine,4
2020-06-30 00:00:00,HealthConnect,2
2018-06-18 00:00:00,Food Pantry,2
2019-12-14 00:00:00,HealthConnect,26
2020-01-27 00:00:00,PepAndPrep,12
2022-09-20 00:00:00,Food Pantry,113
2021-09-03 00:00:00,DV,4
2019-10-29 00:00:00,Buprenorphine,1
2019-07-05 00:00:00,Food Pantry,90
2022-11-14 00:00:00,DV,16
2022-12-12 00:00:00,Food Pantry,118
2016-03-19 00:00:00,META,3
2019-08-07 00:00:00,Buprenorphine,6
2021-05-12 00:00:00,DV,7
2022-01-25 00:00:00,Buprenorphine,1
2019-06-07 00:00:00,DV,14
2020-02-20 00:00:00,Buprenorphine,7
2020-03-06 00:00:00,HealthConnect,25
2017-07-18 00:00:00,Food Pantry,127
2019-08-29 00:00:00,DV,3
2018-10-03 00:00:00,HealthConnect,9
2021-07-10 00:00:00,Food Pantry,165
2017-03-14 00:00:00,MHU,1
2019-02-13 00:00:00,DV,10
2020-02-27 00:00:00,PepAndPrep,14
2021-08-03 00:00:00,DV,3
2016-12-21 00:00:00,MHU,9
2019-05-07 00:00:00,DV,15
2020-04-06 00:00:00,HealthConnect,13
2020-05-20 00:00:00,PepAndPrep,1
2021-03-18 00:00:00,Food Pantry,3
2022-09-20 00:00:00,HealthEquity,2
2019-04-13 00:00:00,Food Pantry,89
2021-08-27 00:00:00,ATI,4
2016-04-07 00:00:00,META,3
2021-01-25 00:00:00,Food Pantry,55
2022-01-06 00:00:00,Buprenorphine,1
2018-03-01 00:00:00,HealthConnect,1
2016-11-18 00:00:00,HealthConnect,18
2021-07-29 00:00:00,HealthEquity,11
2017-04-26 00:00:00,Food Pantry,197
2019-10-15 00:00:00,Food Pantry,19
2018-05-23 00:00:00,HealthConnect,12
2021-10-20 00:00:00,HealthEquity,17
2016-08-10 00:00:00,MHU,11
2019-09-17 00:00:00,DV,4
2022-12-23 00:00:00,ClubConnect,4
2021-10-15 00:00:00,Buprenorphine,4
2019-06-18 00:00:00,Buprenorphine,1
2019-05-02 00:00:00,Food Pantry,1
2022-02-09 00:00:00,ATI,5
2016-12-02 00:00:00,MHU,5
2017-12-08 00:00:00,HealthConnect,8
2020-05-28 00:00:00,HealthConnect,7
2021-01-16 00:00:00,TPO,5
2022-08-31 00:00:00,ClubConnect,2
2016-05-19 00:00:00,MHU,17
2019-12-09 00:00:00,DV,2
2016-01-12 00:00:00,TCE,29
2021-09-14 00:00:00,Buprenorphine,3
2019-10-10 00:00:00,Buprenorphine,6
2019-07-24 00:00:00,Food Pantry,98
2016-08-27 00:00:00,HealthConnect,27
2016-09-23 00:00:00,Healthy Transitions,1
2016-09-10 00:00:00,MHU,1
2019-03-01 00:00:00,MHU,39
2021-04-09 00:00:00,TPO,6
2021-11-20 00:00:00,Food Pantry,229
2022-08-11 00:00:00,ATI,5
2018-07-31 00:00:00,HealthConnect,14
2019-09-09 00:00:00,Buprenorphine,5
2021-07-29 00:00:00,Food Pantry,1
2022-05-10 00:00:00,HealthEquity,11
2019-08-24 00:00:00,Food Pantry,102
2022-11-02 00:00:00,ATI,5
2019-04-18 00:00:00,DV,6
2016-01-06 00:00:00,ORP,3
2021-08-13 00:00:00,ATI,1
2022-12-17 00:00:00,Food Pantry,116
2016-03-24 00:00:00,META,4
2017-05-31 00:00:00,MHU,57
2022-01-25 00:00:00,HealthEquity,1
2017-04-07 00:00:00,HealthConnect,20
2019-06-12 00:00:00,DV,4
2019-07-19 00:00:00,MHU,10
2019-08-05 00:00:00,HealthConnect,30
2020-04-07 00:00:00,Buprenorphine,3
2016-04-09 00:00:00,HealthConnect,36
2019-01-25 00:00:00,Food Pantry,148
2020-06-18 00:00:00,PepAndPrep,3
2022-03-09 00:00:00,HealthEquity,3
2016-12-16 00:00:00,MHU,10
2018-03-20 00:00:00,Food Pantry,78
2019-11-25 00:00:00,DV,8
2020-09-07 00:00:00,Food Pantry,2
2018-04-13 00:00:00,DV,3
2018-06-06 00:00:00,HealthConnect,17
2020-02-25 00:00:00,PepAndPrep,4
2022-01-26 00:00:00,ATI,6
2017-09-03 00:00:00,MHU,1
2019-11-18 00:00:00,DV,13
2021-06-26 00:00:00,TPO,13
2022-09-29 00:00:00,ClubConnect,12
2022-05-06 00:00:00,ATI,11
2016-05-12 00:00:00,TCE,38
2017-05-01 00:00:00,Food Pantry,44
2017-12-29 00:00:00,HealthConnect,18
2020-03-25 00:00:00,Food Pantry,214
2022-09-13 00:00:00,Food Pantry,156
2017-02-21 00:00:00,HealthConnect,1
2017-12-26 00:00:00,MHU,5
2022-08-15 00:00:00,HealthEquity,15
2016-04-12 00:00:00,ORP,10
2016-06-24 00:00:00,Food Pantry,112
2019-01-11 00:00:00,DV,4
2022-05-22 00:00:00,Food Pantry,1
2019-05-07 00:00:00,Food Pantry,84
2020-01-04 00:00:00,HealthConnect,24
2016-09-08 00:00:00,HealthConnect,10
2019-02-27 00:00:00,HealthConnect,30
2021-10-08 00:00:00,HealthEquity,30
2018-09-19 00:00:00,DV,7
2022-10-19 00:00:00,ATI,8
2018-06-30 00:00:00,Food Pantry,65
2021-05-24 00:00:00,Food Pantry,55
2021-09-09 00:00:00,Buprenorphine,1
2016-04-01 00:00:00,MHU,20
2017-08-23 00:00:00,Food Pantry,125
2021-04-21 00:00:00,DV,3
2022-06-27 00:00:00,ATI,3
2016-02-05 00:00:00,HealthConnect,2
2017-01-26 00:00:00,Food Pantry,1
2018-07-26 00:00:00,HealthConnect,22
2019-09-04 00:00:00,Buprenorphine,6
2021-08-20 00:00:00,ATI,2
2017-05-24 00:00:00,MHU,55
2020-02-28 00:00:00,DV,6
2016-10-04 00:00:00,Food Pantry,6
2019-08-29 00:00:00,Food Pantry,11
2022-07-12 00:00:00,Hotspotting,1
2017-05-27 00:00:00,HealthConnect,22
2019-04-23 00:00:00,DV,2
2019-11-15 00:00:00,HealthConnect,14
2019-09-24 00:00:00,HealthConnect,8
2022-07-11 00:00:00,Food Pantry,77
2018-02-22 00:00:00,DV,2
2019-05-30 00:00:00,MHU,1
2020-01-06 00:00:00,PepAndPrep,18
2018-07-23 00:00:00,MHU,39
2018-10-10 00:00:00,Food Pantry,101
2021-09-03 00:00:00,Food Pantry,225
2016-10-27 00:00:00,MHU,18
2020-09-24 00:00:00,DV,12
2022-12-02 00:00:00,ClubConnect,4
2016-01-19 00:00:00,TCE,27
2016-05-05 00:00:00,TCE,22
2016-12-02 00:00:00,Food Pantry,75
2019-10-27 00:00:00,Food Pantry,1
2018-02-17 00:00:00,HealthConnect,29
2016-01-26 00:00:00,Food Pantry,1
2016-07-14 00:00:00,ORP,4
2019-04-01 00:00:00,MHU,45
2020-03-10 00:00:00,PepAndPrep,1
2020-09-04 00:00:00,Buprenorphine,1
2022-05-29 00:00:00,Food Pantry,1
2018-06-18 00:00:00,DV,1
2022-11-30 00:00:00,HealthEquity,12
2017-04-12 00:00:00,HealthConnect,17
2018-08-28 00:00:00,Food Pantry,55
2021-07-22 00:00:00,Food Pantry,1
2016-08-29 00:00:00,MHU,3
2016-09-15 00:00:00,HealthConnect,4
2018-01-31 00:00:00,Food Pantry,115
2020-03-13 00:00:00,DV,3
2018-07-31 00:00:00,DV,5
2018-08-30 00:00:00,Buprenorphine,5
2019-08-14 00:00:00,PepAndPrep,5
2022-06-07 00:00:00,Health Homes Outreach,2
2019-11-20 00:00:00,DV,4
2020-09-02 00:00:00,Food Pantry,322
2022-10-14 00:00:00,DV,9
2017-07-06 00:00:00,MHU,7
2021-10-01 00:00:00,HealthEquity,9
2017-09-08 00:00:00,MHU,24
2018-09-14 00:00:00,HealthConnect,3
2019-03-04 00:00:00,DV,11
2016-10-11 00:00:00,Food Pantry,6
2019-04-01 00:00:00,Food Pantry,6
2020-01-09 00:00:00,DV,1
2020-12-08 00:00:00,Buprenorphine,11
2021-05-05 00:00:00,ATI,3
2022-09-08 00:00:00,Food Pantry,2
2018-04-27 00:00:00,DV,1
2016-07-27 00:00:00,HealthConnect,4
2021-04-01 00:00:00,Buprenorphine,8
2021-11-01 00:00:00,Food Pantry,34
2018-01-03 00:00:00,DV,2
2018-10-17 00:00:00,Food Pantry,67
2018-12-03 00:00:00,Buprenorphine,1
2021-04-06 00:00:00,Food Pantry,175
2022-06-17 00:00:00,HealthEquity,2
2019-11-13 00:00:00,HealthConnect,26
2020-05-30 00:00:00,Food Pantry,481
2016-03-29 00:00:00,ORP,1
2020-08-05 00:00:00,DV,7
2018-01-31 00:00:00,MHU,42
2017-08-18 00:00:00,Food Pantry,130
2020-02-06 00:00:00,Food Pantry,5
2022-12-31 00:00:00,Food Pantry,65
2016-07-21 00:00:00,ORP,5
2019-02-13 00:00:00,HealthConnect,15
2017-01-21 00:00:00,Food Pantry,109
2018-10-03 00:00:00,DV,8
2019-12-16 00:00:00,Food Pantry,47
2017-12-12 00:00:00,MHU,6
2016-03-16 00:00:00,Food Pantry,32
2018-09-04 00:00:00,Food Pantry,10
2021-07-05 00:00:00,Buprenorphine,1
2016-08-22 00:00:00,MHU,12
2018-06-11 00:00:00,DV,3
2021-05-05 00:00:00,DV,4
2022-02-11 00:00:00,Food Pantry,296
2017-06-01 00:00:00,HealthConnect,43
2017-02-25 00:00:00,PepAndPrep,1
2020-07-16 00:00:00,Buprenorphine,7
2016-05-31 00:00:00,HealthConnect,2
2021-04-21 00:00:00,TPO,14
2021-01-11 00:00:00,DV,5
2022-07-11 00:00:00,ATI,7
2018-03-22 00:00:00,Food Pantry,2
2019-08-22 00:00:00,DV,1
2020-05-06 00:00:00,Buprenorphine,1
2022-07-26 00:00:00,Hotspotting,1
2017-05-03 00:00:00,Food Pantry,172
2017-11-14 00:00:00,HealthConnect,1
2020-10-10 00:00:00,Food Pantry,325
2017-02-16 00:00:00,MHU,1
2018-11-05 00:00:00,Food Pantry,22
2021-04-02 00:00:00,TPO,17
2021-10-08 00:00:00,Buprenorphine,1
2016-03-28 00:00:00,tce,56
2018-09-21 00:00:00,DV,4
2019-10-10 00:00:00,PepAndPrep,1
2016-08-03 00:00:00,HealthConnect,15
2019-09-10 00:00:00,DV,9
2018-07-14 00:00:00,Food Pantry,67
2019-05-16 00:00:00,MHU,1
2021-07-22 00:00:00,HealthEquity,38
2021-06-24 00:00:00,TPO,11
2016-01-22 00:00:00,META,4
2018-05-30 00:00:00,DV,8
2019-02-22 00:00:00,MHU,46
2020-11-10 00:00:00,Food Pantry,272
2016-01-05 00:00:00,TCE,38
2017-12-15 00:00:00,HealthConnect,26
2016-09-03 00:00:00,HealthConnect,10
2020-03-25 00:00:00,DV,8
2022-12-16 00:00:00,ClubConnect,11
2018-03-08 00:00:00,HealthConnect,1
2016-04-14 00:00:00,META,6
2017-08-23 00:00:00,HealthConnect,25
2021-05-24 00:00:00,ATI,2
2019-09-10 00:00:00,HealthConnect,13
2019-12-02 00:00:00,DV,1
2021-12-30 00:00:00,Buprenorphine,4
2019-02-15 00:00:00,Food Pantry,97
2022-04-26 00:00:00,ATI,7
2022-11-09 00:00:00,ATI,14
2017-01-16 00:00:00,MHU,2
2019-04-11 00:00:00,DV,4
2016-11-18 00:00:00,Food Pantry,146
2019-05-09 00:00:00,Food Pantry,8
2021-05-28 00:00:00,Buprenorphine,2
2017-05-10 00:00:00,MHU,62
2018-05-16 00:00:00,HealthConnect,14
2020-01-01 00:00:00,PepAndPrep,1
2017-05-22 00:00:00,Food Pantry,6
2017-12-05 00:00:00,Food Pantry,70
2020-06-08 00:00:00,Buprenorphine,9
2018-08-07 00:00:00,HealthConnect,9
2018-11-24 00:00:00,Food Pantry,43
2021-05-14 00:00:00,Food Pantry,261
2022-07-25 00:00:00,HealthEquity,30
2019-07-03 00:00:00,DV,7
2020-03-17 00:00:00,Buprenorphine,15
2022-11-16 00:00:00,Food Pantry,176
2019-11-13 00:00:00,DV,4
2016-07-01 00:00:00,HealthConnect,4
2017-06-22 00:00:00,Food Pantry,5
2019-12-11 00:00:00,Food Pantry,99
2018-05-11 00:00:00,DV,1
2022-01-14 00:00:00,ATI,1
2016-08-25 00:00:00,META,1
2016-12-28 00:00:00,MHU,5
2018-01-03 00:00:00,HealthConnect,20
2019-12-13 00:00:00,PepAndPrep,5
2021-06-14 00:00:00,Food Pantry,53
2021-10-18 00:00:00,DV,1
2016-09-22 00:00:00,HealthConnect,3
2016-10-06 00:00:00,MHU,18
2019-07-22 00:00:00,DV,12
2022-10-27 00:00:00,ClubConnect,5
2017-02-28 00:00:00,Food Pantry,49
2020-02-04 00:00:00,DV,11
2021-08-19 00:00:00,Buprenorphine,3
2022-12-06 00:00:00,Hotspotting,22
2017-09-13 00:00:00,Food Pantry,91
2018-03-27 00:00:00,HealthConnect,15
2019-08-21 00:00:00,PepAndPrep,8
2021-02-20 00:00:00,Food Pantry,212
2022-04-07 00:00:00,ATI,5
2018-02-03 00:00:00,HealthConnect,17
2020-07-24 00:00:00,HealthConnect,13
2016-03-12 00:00:00,META,3
2016-07-15 00:00:00,MHU,12
2021-06-05 00:00:00,TPO,41
2019-08-14 00:00:00,Buprenorphine,4
2017-10-12 00:00:00,HealthConnect,5
2019-09-19 00:00:00,Food Pantry,9
2020-04-01 00:00:00,HealthConnect,24
2016-02-01 00:00:00,ORP,5
2019-05-23 00:00:00,Buprenorphine,1
2018-04-27 00:00:00,HealthConnect,20
2021-04-16 00:00:00,DV,2
2017-10-02 00:00:00,Food Pantry,31
2022-11-21 00:00:00,DV,7
2018-12-18 00:00:00,HealthConnect,4
2021-09-24 00:00:00,Food Pantry,204
2022-06-15 00:00:00,ATI,6
2016-03-04 00:00:00,MHU,21
2018-11-29 00:00:00,DV,36
2022-12-29 00:00:00,ATI,3
2018-06-01 00:00:00,MHU,47
2019-02-20 00:00:00,DV,6
2019-11-05 00:00:00,Buprenorphine,5
2022-07-06 00:00:00,HealthEquity,6
2022-01-24 00:00:00,Hotspotting,4
2019-06-28 00:00:00,Food Pantry,104
2021-01-23 00:00:00,TPO,3
2022-09-06 00:00:00,ATI,1
2019-11-12 00:00:00,PepAndPrep,2
2021-10-22 00:00:00,Buprenorphine,5
2016-01-07 00:00:00,Food Pantry,1
2019-05-14 00:00:00,DV,11
2016-07-22 00:00:00,Food Pantry,56
2020-08-24 00:00:00,DV,9
2022-03-14 00:00:00,HealthEquity,1
2017-07-11 00:00:00,Food Pantry,86
2019-12-30 00:00:00,Food Pantry,12
2021-04-08 00:00:00,Buprenorphine,9
2022-11-28 00:00:00,ATI,14
2016-09-13 00:00:00,META,1
